,Men_log,Hispanic_scale,White_scale,Black_scale,Native_scale,Asian_scale,Pacific_scale,Construction_log,Production_log,Drive_boxcox,Carpool_boxcox,Walk_boxcox,OtherTransp_boxcox,Income_log,IncomeErr_log,Poverty_log,MeanCommute_scale
Kentucky-Daviess,10.770377934115157,-0.4320278810559263,0.6093161760278727,-0.2917647162108536,-0.22387091415989635,-0.12499415157124862,-0.11258977713575608,2.2300144001592104,2.9231615807191558,24500246308.441654,3.7594692559541856,0.9616916936713608,0.5112199906124424,10.736157516440208,7.3632795869630385,2.747270914255491,-0.8176943205328298
Kentucky-Edmonson,8.712266432135355,-0.4892052168167348,0.8927959039569409,-0.501894304785796,-0.21008159297476972,-0.42886819314121494,-0.11258977713575608,2.797281334830153,2.8390784635086144,14713102657.005001,5.141255647872872,1.3127452270659299,0.7393175950494679,10.638496187190992,8.278428259199071,2.954910279033736,1.2538837377800816
Kentucky-Elliott,8.376781037699493,-0.5411846129629242,0.9276857166251338,-0.4388554282133133,-0.22387091415989635,-0.42886819314121494,-0.11258977713575608,3.1822118404966093,2.856470206220483,17528182551.97128,5.115402122535601,0.9245723099670654,0.5513116879186498,10.247927958806518,8.530109416682784,3.4436180975461075,1.9146457046557515
Kentucky-Estill,8.870382066070137,-0.567174311036019,0.9800204356274234,-0.5999547794541025,-0.22387091415989635,-0.46685244833746076,-0.11258977713575608,2.3978952727983707,3.4719664525503626,12647118280.021978,6.303209425459347,0.47674541965716233,0.7129159957715903,10.301256454009822,8.322880021769905,3.3775875160230218,1.8967872731185709
Kentucky-Fayette,11.928070240242743,-0.21371441724193066,-0.1320923431712288,0.3946586064672917,-0.21008159297476972,0.8625964835311419,-0.11258977713575608,1.824549292051046,2.186051276738094,14197602562.197147,4.374544944480774,1.1450107067300994,0.8099233562582846,10.815328398336652,6.697034247666484,2.9391619220655967,-0.5498178474751257
Kentucky-Fleming,8.878915376576483,-0.5099969752752106,0.9058795837075131,-0.5088986244049607,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,2.803360380906535,2.970414465569701,16239337399.580278,5.167008658406356,0.7634988231018599,0.3103780168858844,10.476414354531222,8.317277766221235,3.0007198150650303,0.9502904016480173
Kentucky-Floyd,9.854717388166698,-0.5359866733483053,0.9582143027098027,-0.5509245421199492,-0.22387091415989635,-0.35289968274872335,-0.11258977713575608,2.740840023925201,2.3608540011180215,21478928448.374485,4.769603036973108,0.790194514736272,0.3679817498566914,10.31214755154081,7.844240718141811,3.4011973816621555,0.23595314016080648
Kentucky-Franklin,10.097037501003259,-0.4216320018266885,0.29530786201413545,0.12149014131986649,-0.21008159297476972,0.14089563480247197,-0.11258977713575608,2.2512917986064953,2.6741486494265287,19685368542.473904,4.461392126490072,0.8394763500390321,0.42014412825939745,10.778206008499323,7.952263308657046,2.681021528714291,-0.906986478218731
Kentucky-Fulton,8.06117135969092,-0.49440315643135374,-0.1713433824229462,1.1371164860987546,-0.22387091415989635,-0.42886819314121494,-0.11258977713575608,1.9315214116032138,3.152736022363656,17649418908.228065,3.856169338904642,0.979115999509283,0.905616121146672,10.252699719093494,8.310660905907225,3.3105430133940246,-0.49624255286358476
Kentucky-Gallatin,8.36380888451688,-0.31247526991969066,0.7009019342818791,-0.529911583262455,-0.23766023534502304,-0.238946917159986,-0.11258977713575608,2.5726122302071057,3.2308043957334744,19159080623.93894,4.904812296739002,0.8622934989190693,0.42014412825939745,10.786635065817029,8.269756947532983,2.72785282839839,0.7895645178133944
Kentucky-Garrard,9.027858802380862,-0.45281963951440224,0.8186550520370306,-0.5159029440241255,-0.23766023534502304,-0.42886819314121494,-0.11258977713575608,2.740840023925201,2.856470206220483,16353170365.5518,4.796876804770054,0.47674541965716233,0.6548608232528105,10.697452445831992,7.7142311448490855,3.077312260546414,1.7717782523583099
Kentucky-Grant,9.412382853382338,-0.4424237602851643,0.8186550520370306,-0.585946140215773,-0.22387091415989635,-0.46685244833746076,-0.11258977713575608,2.388762789235098,3.2228678461377385,17050089442.7472,5.517594241783534,0.5641603756139424,0.5883840329178517,10.71049898924512,8.158229916959494,2.91235066461494,1.2003084431685407
Kentucky-Graves,9.812632434192041,-0.2656938133881201,0.5133691911903417,-0.25674311811502987,-0.22387091415989635,-0.35289968274872335,-0.11258977713575608,2.4765384001174837,2.928523523860541,21766460927.09714,3.5606382399976915,0.5221666900997034,0.7393175950494679,10.58481515629073,7.608374474380783,2.8507065015037334,-0.014064901359717654
Kentucky-Grayson,9.468851067127684,-0.5099969752752106,0.8753509976228441,-0.5229072636432902,-0.21008159297476972,-0.3908839379449692,-0.11258977713575608,2.772588722239781,3.186352633162641,15569989229.095577,5.686437101332836,0.4273890922944439,0.6548608232528105,10.463960116191533,7.914617709040679,3.1780538303479458,0.7181307916646736
Kentucky-Green,8.604287898267172,-0.5619763714214,0.8360999583711267,-0.3968295104983248,-0.23766023534502304,-0.238946917159986,-0.11258977713575608,2.2082744135228043,3.3463891451671604,16698628711.758715,5.037226821582346,0.3734769619172768,0.7129159957715903,10.462588922467008,8.423980809694058,3.0007198150650303,0.9145735385736562
Kentucky-Greenup,9.7818282639088,-0.5203928545044484,0.910240810291037,-0.5509245421199492,-0.22387091415989635,-0.3149154275524776,-0.11258977713575608,2.2925347571405443,2.7343675094195836,24025918550.136208,4.461392126490072,0.5641603756139424,0.3679817498566914,10.72260637265801,7.563200592358071,2.8735646395797834,0.16451941401208503
Kentucky-Hancock,8.400209835930418,-0.49960109604597264,0.8971571305404648,-0.5369159028816197,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,2.3978952727983707,3.4657359027997265,25803051783.04464,3.856169338904642,0.5221666900997034,0.622799085152153,10.829253254772802,8.230577217146454,2.760009940032921,0.36096216092106825
Kentucky-Hardin,10.890255387214118,-0.281287632231977,0.046717946753260124,0.1775246982731844,-0.21008159297476972,0.40678542117619243,0.43176319940648805,2.1162555148025524,2.785011242238338,16239337399.580278,4.904812296739002,0.995851641462913,0.6848266081210523,10.834962419735323,7.476472381163905,2.6602595372658615,-0.15693235365715993
Kentucky-Harlan,9.53798807237101,-0.5307887337336863,0.8622673178722718,-0.4388554282133133,-0.21008159297476972,-0.3149154275524776,0.159586711135366,2.70805020110221,2.6390573296152584,14713102657.005001,5.989820403388233,0.8154794234404484,0.42014412825939745,10.158672259395132,7.539027055823995,3.4404180948154366,-0.2819413744174217
Kentucky-Harrison,9.116578992161708,-0.4632155187436401,0.8012101457029338,-0.45986838707080757,-0.19629227178964304,-0.42886819314121494,-0.11258977713575608,2.066862759472976,3.3141860046725258,19029340125.078194,4.714697286478677,0.8394763500390321,0.7876883935959887,10.482373613207029,7.841885928984623,3.100092288878234,0.5216880447556904
Kentucky-Hart,9.11701821474481,-0.4892052168167348,0.7227080671994996,-0.27775607697252414,-0.21008159297476972,-0.3908839379449692,-0.11258977713575608,2.7013612129514133,3.299533727885655,9887593391.444963,6.08069991859758,0.9245723099670654,0.8882713986982212,10.456625260087735,7.937017489515454,3.214867803470662,0.8788566754992958
Kentucky-Henderson,10.019313118041719,-0.458017579129021,0.5046467380232934,-0.10965240611257021,-0.22387091415989635,-0.3149154275524776,-0.11258977713575608,2.2407096892759584,3.0007198150650303,22797970345.77005,4.106011489627671,0.7634988231018599,0.46767368991005126,10.622205009207603,7.6984827878809465,2.9444389791664403,-0.46052568978922437
Kentucky-Henry,8.948715833843691,-0.4060381829828316,0.7139856140324513,-0.3618079124025011,-0.19629227178964304,-0.46685244833746076,-0.11258977713575608,2.5494451709255714,3.044522437723423,17050089442.7472,5.26903786231084,0.6394741277673885,0.5513116879186498,10.747100058912297,7.907283609426348,2.9069010598473755,1.289600600854442
Kentucky-Hickman,7.716460800176355,-0.5203928545044484,0.5308140975244379,0.030433986270724727,-0.23766023534502304,-0.2769311723562318,-0.11258977713575608,3.0007198150650303,2.791165107812717,17287771690.23033,3.9196935995923896,0.6031460500405398,0.7129159957715903,10.626630333131454,8.209852481301272,2.70805020110221,-0.7105437313097479
Kentucky-Hopkins,10.025837919813588,-0.47880933758749683,0.5918712696937759,-0.19370424154254712,-0.21008159297476972,-0.2769311723562318,-0.11258977713575608,2.5416019934645457,2.8622008809294686,26306110773.04739,3.388914504871265,0.8840266462048618,0.7393175950494679,10.653629244615882,7.465655310134056,2.8449093838194073,-0.31765823749178207
Kentucky-Jackson,8.8023721336499,-0.567174311036019,1.054161287547333,-0.6069590990732673,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,2.388762789235098,3.250374491927572,15352002275.171652,5.966925577009442,0.5221666900997034,0.5883840329178517,10.303135775322728,7.853216388156072,3.4468078929142076,0.8609982439621159
Kentucky-Jefferson,12.806882473054216,-0.32806908876354746,-0.2585679140934287,0.8289264228555059,-0.22387091415989635,0.44476967637243825,-0.11258977713575608,1.8870696490323797,2.72785282839839,17407634507.84403,4.013628660371672,0.9047609257072509,0.7393175950494679,10.7933316343953,6.566672429803241,2.797281334830153,-0.21050764826870022
Kentucky-Jessamine,10.11204524552192,-0.4216320018266885,0.6529284418631139,-0.35480359278333634,-0.22387091415989635,-0.04902564117875701,-0.11258977713575608,2.4423470353692043,2.5494451709255714,15460678599.682755,5.063388895304106,0.9435288461841634,0.1744700809167619,10.830876471076316,7.71244383427499,2.9496883350525844,0.3788205924582481
Kentucky-Johnson,9.341894811716484,-0.5463825525775432,0.971297982460375,-0.5789418205966083,-0.22387091415989635,-0.238946917159986,-0.11258977713575608,2.7212954278522306,2.424802725718295,23713931883.895016,4.196914590058115,0.9245723099670654,0.09313441082149215,10.4792578649425,7.491087593534876,3.269568939183719,0.6109802024415917
Kentucky-Kenton,11.294980875602253,-0.4216320018266885,0.6005937228608242,-0.2917647162108536,-0.21008159297476972,-0.011041385982511266,-0.11258977713575608,2.0149030205422647,2.681021528714291,19420752923.35261,4.106011489627671,0.8154794234404484,0.5112199906124424,10.902205838383594,7.38770923908104,2.681021528714291,0.0037935301774628676
Kentucky-Knott,8.979920411691197,-0.5307887337336863,0.9625755292933266,-0.5509245421199492,-0.23766023534502304,-0.46685244833746076,0.023498466999804964,2.7212954278522306,2.4423470353692043,19289550480.106365,3.388914504871265,1.225582609966785,0.9532788535456382,10.322559664050509,8.25582842728183,3.3357695763397,0.753847654739034
Kentucky-Knox,9.647756241316175,-0.5151949148898295,0.9058795837075131,-0.529911583262455,-0.18250295060451638,-0.46685244833746076,-0.11258977713575608,2.4069451083182885,2.954910279033736,22499221685.490433,4.345311374159795,0.7352522999539252,0.1744700809167619,10.188628900078157,7.7025561132685825,3.484312288372662,-0.424808826714864
Kentucky-Larue,8.846353043314327,-0.4164340622120695,0.7183468406159758,-0.3618079124025011,-0.23766023534502304,-0.35289968274872335,-0.11258977713575608,2.766319109226186,3.3105430133940246,16239337399.580278,5.243675807358095,1.187527539804514,0.3103780168858844,10.560437444784185,8.09925056179696,2.8791984572980396,0.5395464762928709
Kentucky-Laurel,10.284694120497512,-0.49960109604597264,0.8927959039569409,-0.5439202225007845,-0.19629227178964304,-0.238946917159986,-0.11258977713575608,2.174751721484161,3.054001181677967,20773787699.228977,4.687062223055193,0.67343992738632,0.42014412825939745,10.491829618729946,7.147559271189454,3.139832617527748,-0.47838412132640423
Kentucky-Lawrence,8.966483779064431,-0.5359866733483053,0.9756592090438989,-0.5929504598349378,-0.23766023534502304,-0.238946917159986,-0.11258977713575608,2.714694743820879,2.884800712846709,17771346672.389027,4.374544944480774,0.7352522999539252,0.9818952084727731,10.489467029902544,8.357962965845681,3.122364924487357,1.8789288415813903
Kentucky-Lee,8.230044310126114,-0.5307887337336863,0.9189632634580853,-0.5439202225007845,-0.16871362941938972,-0.3908839379449692,-0.11258977713575608,2.6602595372658615,2.8622008809294686,25803051783.04464,3.7594692559541856,0.67343992738632,0.9380678219464796,10.030032093861085,8.12415060330663,3.4657359027997265,0.8074229493505749
Kentucky-Leslie,8.59932602095476,-0.5515804921921621,1.0105490217120918,-0.557928861739114,-0.22387091415989635,-0.46685244833746076,-0.11258977713575608,2.9069010598473755,2.6878474937846906,19420752923.35261,5.243675807358095,0.67343992738632,0.2463115434874052,10.160916581816888,8.512783482927537,3.349904087274605,1.1645915800941804
Kentucky-Letcher,9.3615151997733,-0.5359866733483053,0.9800204356274234,-0.5929504598349378,-0.22387091415989635,-0.238946917159986,-0.11258977713575608,2.714694743820879,2.509599262378372,17287771690.23033,4.9581040401285685,0.7052943814338556,0.8099233562582846,10.319991507759509,7.92443418488756,3.3463891451671604,0.3431037293838877
Kentucky-Lewis,8.839131752546109,-0.5359866733483053,0.9843816622109473,-0.585946140215773,-0.19629227178964304,-0.42886819314121494,-0.11258977713575608,2.9652730660692823,3.1179499062782403,13115822634.365198,5.26903786231084,0.8154794234404484,0.9818952084727731,10.262210398092162,7.647786045440933,3.427514689979529,1.5753355054493265
Kentucky-Lincoln,9.378140332251117,-0.4892052168167348,0.8273775052040789,-0.41784246935581904,-0.22387091415989635,-0.35289968274872335,-0.11258977713575608,2.5649493574615367,3.1612467120315646,17168591023.652016,4.51859876689588,0.7052943814338556,0.09313441082149215,10.52242290939612,7.486613313139955,3.2188758248682006,1.12887471701982
Kentucky-Livingston,8.441607204459642,-0.49440315643135374,0.910240810291037,-0.5929504598349378,-0.21008159297476972,-0.3149154275524776,-0.11258977713575608,3.1179499062782403,3.0301337002713233,25144684268.73686,3.9196935995923896,0.5641603756139424,0.3679817498566914,10.649488059999875,8.478660241699453,2.6878474937846906,0.6109802024415917
Kentucky-Logan,9.494240301132503,-0.4320278810559263,0.5744263633596791,-0.1586826434467234,-0.21008159297476972,-0.46685244833746076,-0.11258977713575608,2.5877640352277083,3.258096538021482,25637141131.816547,3.4583003773954824,0.7052943814338556,0.7129159957715903,10.560230051202273,7.868254265520613,2.9601050959108397,-0.049781764434078064
Kentucky-Lyon,8.431199478249262,-0.5359866733483053,0.6878182545313067,-0.1726912826850529,-0.22387091415989635,-0.3149154275524776,-0.11258977713575608,2.302585092994046,2.714694743820879,24025918550.136208,3.726845619476135,1.1217858086574126,0.42014412825939745,10.756433716893001,8.142354276849835,2.6602595372658615,-0.29979980595460154
Kentucky-McCracken,10.35201215010474,-0.45281963951440224,0.3607262607669973,0.14950741979652551,-0.19629227178964304,-0.12499415157124862,0.023498466999804964,2.2512917986064953,2.6390573296152584,25144684268.73686,3.6940210201053354,0.67343992738632,0.622799085152153,10.693466481999524,7.684324067681155,2.8213788864092133,-1.0141370674418122
Kentucky-McCreary,9.196545660953994,-0.458017579129021,0.6311223089454933,-0.2147172004000414,-0.18250295060451638,-0.46685244833746076,-0.11258977713575608,2.424802725718295,3.095577608523707,15243957349.203943,5.294304853556689,0.7352522999539252,1.1250962755634235,9.869310100734541,7.68662133494462,3.713572066704308,1.0038656962595576
Kentucky-McLean,8.455104999102815,-0.5047990356605916,0.9189632634580853,-0.5789418205966083,-0.19629227178964304,-0.35289968274872335,-0.11258977713575608,2.5416019934645457,3.086486636822455,22057163544.426395,3.824127721433905,0.6031460500405398,0.2463115434874052,10.6157017958133,8.19946419761216,3.0492730404820207,0.7181307916646736
Kentucky-Madison,10.637008627234346,-0.45281963951440224,0.639844762112541,-0.29876903583001835,-0.18250295060451638,-0.12499415157124862,0.023498466999804964,1.9600947840472698,2.5726122302071057,14197602562.197147,4.2567279071581705,1.3330240905220456,0.967874466662271,10.654667764346684,7.6787889981991535,3.044522437723423,-0.21050764826870022
